user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
21707139,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jo Lown 🎨🌴🌊🇺🇸,21707139,JLownLaw,1,USA,USA,User location,
503319162,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,kena 🇭🇳🇸🇻,503319162,yungkena,1,Hempstead NY,Hempstead NY,User location, New York
1383431214,"Global warming is ""baloney"" says the Founder of the Weather Network! https://t.co/OnxdNr8TVM",Melanie HRocd,1383431214,HRocd,1,Calgary,Calgary,User location,
312422268,"RT @ToulasTake: Trump smugly tweeting out his denial of global warming, not understanding that weather isn't climate is basically every stu…",Mathieu Boisvert,312422268,MatBoisvert,1,"Québec, Canada","Québec, Canada",User location,
1695262730,RT @MarkYoungTruth: POTUS Trump Trolls Global Warming Zealots as Record Freezing Temps Grip US https://t.co/UNcOvRYFAk via @BFT_Podcast,paul lorenz,1695262730,pauly40l,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
440917319,Conspiracy theory: Russia has a vested interest in perpetuating global warming to maximize arable land,LloydAndSavior,440917319,LloydSeiter,1,Athens OH,Athens OH,User location,Ohio
77550647,"RT @DrRimmer: The climate denial ads on @Google come amid a wider effort — backed by wealthy conservatives, fossil fuel companies and right…",Onward & Upward,77550647,CarbonTaxSTAT,1,"California, USA","California, USA",User location,California
4406012718,@mysayjp @JacobAWohl I feel sorry for idiots like you. Amazing you make it through life every day. I didn't die of… https://t.co/Ow9RqEumU6,Pat Chiarello,4406012718,chiarello_pat,1,"Ottawa, Ontario","Ottawa, Ontario",User location,
450188630,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Gary Busey,450188630,chikendicnugget,1,in the backseat,in the backseat,User location,
7.32789E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jerry Martinez,7.32789E+17,JerryIsAName,1,"Anchorage, AK","Anchorage, AK",User location, Alaska
31771149,RT @FMoniteau: This scientist had the best response to Trump's insane tweet on weather and global warming.\n\n#TheResistance #MAGA #Trump #Fo…,Miriam,31771149,Gr82BUs,1,"Chester County, Pennsylvania","Chester County, Pennsylvania",User location, Pennsylvania
1325615960,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,lyndsey,1325615960,lyndzchild,1,University of Florida,University of Florida,User location,Florida
461477953,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,trev,461477953,trevonljames,1,Jersey Shore NJ ,Jersey Shore NJ ,User location, New Jersey
24053369,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Ken Struck,24053369,kasinca,1,"Frisco, TX","Frisco, TX",User location, Texas
2255936431,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Richard Hill,2255936431,rich15hill,1,706,706,User location,
115777637,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,Toby Goodman,115777637,Damage_13,1,"England, United Kingdom","England, United Kingdom",User location,
2421185108,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,sass🧚🏼‍♀️🦋,2421185108,kvssidy,1,the boro to da mtns ,the boro to da mtns ,User location,
7.57079E+17,RT @kwilli1046: Definitely Global Warming Mr. Gore - \nDeep freeze: Stunning video of Minneapolis' Minnehaha Falls frozen solid during sub-z…,Ruby RockStar☘️,7.57079E+17,RubyRockstar333,1,🚫🚂Absolutely No Trains🚂🚫,🚫🚂Absolutely No Trains🚂🚫,User location,
8.00075E+17,RT @fawfulfan: Claiming that there’s no global warming because it’s cold outside where you live is like claiming there’s no world hunger be…,Laura Adams,8.00075E+17,ldadams429,1,"Meridian, ID","Meridian, ID",User location, Idaho
43987148,How We Know It Was Climate Change via @NYTimes https://t.co/6YzEY1FAfm,(((Chana הנא))),43987148,ToBeSafeNSound,1,United States,United States,User location,
7.75752E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Porter Doughty,7.75752E+17,porter_doughty,1,"Poquoson, VA","Poquoson, VA",User location,Virgina
27156531,"RT @nizmycuba: ""Brutally cold weather has frozen the area around Niagara Falls — and could freeze the waterfalls if the arctic blast contin…",Almir Silveira 🇧🇷🇱🇷🇮🇱👉,27156531,assilveira,1,"Rio Grande do Sul, Brasil","Rio Grande do Sul, Brasil",User location,
7.86161E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Colin Williams,7.86161E+17,Colwildotcom,1,"London, England","London, England",User location,
1018119000,RT @ThomasAwful: If global warming is real how come cops are still racist?,Malik Threesley,1018119000,brandonnelson,1,"Colorado Springs, CO","Colorado Springs, CO",User location, Colorado
538521526,"Actually, it’s not global warming, it’s now called global climate change. Educate yourself https://t.co/4BLwHIaIGE",Roxanne Luckey,538521526,roxanneluckey,1,"Newport Beach, CA","Newport Beach, CA",User location,California
3242762383,RT @Kappa_Kappa: if global warming is real then how come i can press a button on my fridge and ice comes out into my drink which is also co…,𓆣 maddie 𓆣,3242762383,bitchuwu,1,20 | ♋️,20 | ♋️,User location,
2469550260,@ClimateExeter It's really easy to confuse fantasy with reality. Global warming is fantasy.,Robert McClain,2469550260,Robertlmcclain,3,"Denham Springs, LA","Denham Springs, LA",User location, Louisiana
772672554,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",anime avi picture,772672554,Hunter_Snyder13,1,Twitter for SoljaPhone,Twitter for SoljaPhone,User location,
1494085004,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Elena ||-//,1494085004,lena_bobanaaa,1,Chicago,Chicago,User location, Illinois
2549112026,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jake Le Snake🐍🐍,2549112026,wutangmexican11,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
2434700128,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,GiANY C ☄️,2434700128,Giancarloyeah,2,New York ,New York ,User location, New York
7.11662E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Andre Aragão,7.11662E+17,Andrearagao01,1,"Espírito Santo, Brasil","Espírito Santo, Brasil",User location,
2857641468,RT @MarkYoungTruth: POTUS Trump Trolls Global Warming Zealots as Record Freezing Temps Grip US https://t.co/UNcOvRYFAk via @BFT_Podcast,brenda e.,2857641468,BrendaAnnEstep,1,"Missouri, USA","Missouri, USA",User location,Missouri
3398733197,BAHHHHHHHHHHHAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/0QQl4jnPLk,thomas brann,3398733197,thomas23501,1,"benton, ky","benton, ky",User location, Kentucky
3303127027,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Zyon ☁️ ily,3303127027,laurenisnotatoy,1,"Kapolei, HI","Kapolei, HI",User location,Hawaii
280807881,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,"With love, Shelli. 🤙🏻",280807881,withloveshelli,1,toledo / london,toledo / london,User location,Ohio
7.78112E+17,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,"""Translator"" 2000 🌊",7.78112E+17,TranslatorBot2k,1,The Lab,The Lab,User location,
1092883214,"@JohnStossel No, they are going to blame all of Venezuela's problems on the USA; Donald Trump, Global Warming, capi… https://t.co/wnaxZDxhax",Tom Jeffords,1092883214,TomJeffords,1,"Biloxi, MS","Biloxi, MS",User location, Mississippi
32366249,"RT @repdinatitus: Trump may get a rise out of his tweet, but he won’t be laughing if Mar-a-Lago is under water.  https://t.co/7VXOni01LX",Amy Stewart Hale,32366249,penndragonArt,1,Las Vegas/Los Angeles,Las Vegas/Los Angeles,User location,
135624812,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,still_just_john,135624812,JAG_atthebeach,1,United States,United States,User location,
8.19189E+17,RT @President1Trump: Global warming..🤪https://t.co/FHHu3Up139,texasGSDgirl,8.19189E+17,texasGSDgirl,1,"West Texas, USA","West Texas, USA",User location,Texas
636293767,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,🍫  🎀  𝓇🍪𝓈𝑒𝟥𝟣𝟥  🎀  🍫,636293767,roseandkim,1,United States,United States,User location,
19444387,@CNN No more global warming though https://t.co/XcXpYa0SEp,Dan.,19444387,HollywoodDan,1,Center of nowhere,Center of nowhere,User location,
2992628511,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,sofia,2992628511,femininegomez,1,feminist,feminist,User location,
8.53201E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Bethany law,8.53201E+17,BethanyLaw__,1,United Kingdom,United Kingdom,User location,
2305768501,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,BIGBOI,2305768501,JMakesMeLong,1,M T L,M T L,User location,
845445818,RT @kwilli1046: Throwing boiling water at -30F. It must be global warming. https://t.co/1aJf6aBgLB,joe esparza,845445818,jjacksonville,1,jacksonville fl,jacksonville fl,User location, Florida
4660646535,RT @_Makada_: Nine years ago Al Gore predicted the North Pole would be completely ice free by today.\n\nThe fact that liberals still believe…,George Hornberger ⭐️⭐️⭐️,4660646535,GeorgeHornberg3,1,"Palm Beach, FL","Palm Beach, FL",User location, Florida
8.03362E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Chris Mullins,8.03362E+17,Cmull2211,1,"Avon, OH","Avon, OH",User location, Ohio
396833510,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,aleks,396833510,seriouslyaleks,1,Milan,Milan,User location,
314649323,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,JESS ☆ GROMALA,314649323,jessg1515,1,"Chicago, IL","Chicago, IL",User location, Illinois
21579796,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,**Sher**,21579796,sher747,2,Trump Nation USA,Trump Nation USA,User location,
781288694,RT @AllanMargolin: HE'S RIDICULOUS: Trump's call for some 'good old global warming' ridiculed by #climate experts https://t.co/a6ePAqdHr7 v…,Tammy Dzwilewski,781288694,tdzwilewski,1,"Boise, Idaho","Boise, Idaho",User location,83702
4789209506,@FMoniteau >Warm summer\n*GLOBAL WARMING AUTISTIC SCREECHING*\n\n>Cold Winter\n*GLOBAL WARMING DENIAL AUTISTIC SCREECHI… https://t.co/eEeyTiqg8L,EiríkrHinnRauði,4789209506,EirikrHinnRaudi,1,Literally Hell,Literally Hell,User location,
3133795312,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",Nicolas🍇,3133795312,NicolasF_28,1,India,India,User location,
20665229,"RT @wattsupwiththat: Friday Funny – the certainty of global warming and warmer, er colder, winters https://t.co/xgFUoaop3v https://t.co/qks…",Апокалипсис задерживается KBE,20665229,YorksJAT,2,"Yorkshire, UK","Yorkshire, UK",User location,
7.59253E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Michele#ResisterSister#VRSS#TeamPelosi,7.59253E+17,Kamlu28,1,United States,United States,User location,
555274004,How Five Extreme Weather Events Were Fueled By #GlobalWarming\nhttps://t.co/4mhC8zhXOQ\n\n#CoralBleaching #SaveOurOcean https://t.co/EDbZHLVMy5,The TerraMar Project,555274004,TerraMarProject,1,New York,New York,User location, New York
19507754,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,Andrew,19507754,Optimaximal,2,UK,UK,User location,
22646616,More Global Warming via The East Coast via 10 degree below zero w/ wind chill factor=reel feel temperature...,DAN BARCAN,22646616,DANBARCAN1,1,NEW JERSEY,NEW JERSEY,User location,New Jersey
341020028,Global #SeaIce Extent plummets\nas 2017 draws to a close. #CO2\n#warming #melting #methane https://t.co/WhzA80hBP2,Thom Juzwik,341020028,Juzwik,1,New York City,New York City,User location, New York
8.30645E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Jennifer Howard,8.30645E+17,liveluv707,1,"England, United Kingdom","England, United Kingdom",User location,
49471376,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Ms.Von on Bass🎶🎵,49471376,23psalms1,1,USA,USA,User location,
8.30599E+17,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",Groovy oscar,8.30599E+17,OscarElsicario1,1,"Exeter, CA","Exeter, CA",User location,
22587715,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Patrick,22587715,patpat09,1,"San Diego, CA","San Diego, CA",User location, California
2895434151,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",𝕶𝖆𝖙𝖎𝖊,2895434151,kt_maye,1,space,space,User location,
7.59722E+17,Take that... Stupid global warming theory! https://t.co/exqvv6QBSM,simonsonsays,7.59722E+17,SSimonson5,1,United States,United States,User location,
2218223588,@RNRKentucky @POTUS Switch to AccuWeather for your forecast without the global warming/climate change false bending… https://t.co/SGR20zlPb9,Betsy Madden,2218223588,HoosierMom92,1,"Metro Louisville, KY","Metro Louisville, KY",User location,Kentucky
595250319,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",CalmNcanny,595250319,CalmNcanny,1,California 🙈😖,California 🙈😖,User location,California
4800256817,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,cowboy dan,4800256817,fxckjordantyler,1,cold place in hell,cold place in hell,User location,
1458147463,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Vic Rocha,1458147463,redvrm_,1,"College Station, TX","College Station, TX",User location, Texas
42338426,@cmaye35 Global Warming has always meant frigid tempatures. Now excuse me while I move this goalpost.,John Ward,42338426,JWard_73,1,"California, USA","California, USA",User location,California
113434748,RT @fawfulfan: Claiming that there’s no global warming because it’s cold outside where you live is like claiming there’s no world hunger be…,carol,113434748,carolscho,1,Maryland,Maryland,User location,Maryland
8.00044E+17,RT @FMoniteau: This scientist had the best response to Trump's insane tweet on weather and global warming.\n\n#TheResistance #MAGA #Trump #Fo…,Ann,8.00044E+17,Somberstarfish,1,"New York, USA","New York, USA",User location, New York
1687426363,the lorax is upset my dad works in the oil field which furthers global warming @JamieNWiser #APESwiser https://t.co/Q9P4TepgSd,A,1687426363,alexisciana,1,"dallas, tx","dallas, tx",User location, Texas
8.70443E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,brittany ❣️,8.70443E+17,gucciibrittany,2,venus,venus,User location,
7.50133E+17,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",syd,7.50133E+17,sydneyhorn8,1,"Brunswick, OH","Brunswick, OH",User location,Ohio
3052571530,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",Prim,3052571530,primjadam,1,"London, England","London, England",User location,
95782232,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",gabby ✨,95782232,youthbasedg,1,In JR's arms,In JR's arms,User location,
33070812,"Here’s your confirmation, global warming is false! https://t.co/lcqTN9YhDA",Chris Tritabaugh,33070812,ct_turf,1,"Chaska, MN","Chaska, MN",User location,Minnesota
1884857839,"@TheSusieTweets With Chris Steel, a former UK spy?, Alex Downer, an Australian diplomat, and Prince Charles warning… https://t.co/IM7yHCT946",Extremely Corrupt,1884857839,Kasakiman,1,"Australia, USA and Philippines","Australia, USA and Philippines",User location,
350677382,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,Will West,350677382,iAmWillWest,1," Pineville, LA // Oxford, MS"," Pineville, LA // Oxford, MS",User location,
8.38493E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,crystal,8.38493E+17,crystxlw,1,aries☼ | ⚢,aries☼ | ⚢,User location,
2583072102,Club Penguin shut down what more proof of global warming do you need??? https://t.co/Gsgjgd2D6u,Milan🍉,2583072102,ChillMilan,1,"Houston, TX","Houston, TX",User location, Texas
68265231,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Alexandre Magacho 👉🏽,68265231,alexbarcellos78,1,São Gonçalo -RJ / Goiânia -GO,São Gonçalo -RJ / Goiânia -GO,User location,
997750212,@michaeljoel True. The claims previously were that the ocean was rising because of global warming and coastal citie… https://t.co/IIrRtJspWf,Kelly Nash🎙️,997750212,KellyNashRadio,1,"Columbia, SC","Columbia, SC",User location, South Carolina
16645396,"RT @ClimateComms: Scientists explain why cold snaps still happen even though the world is warming. ""There is still hunger in the world, eve…",Will in Seattle,16645396,WillSeattle,1,Seattle,Seattle,User location, Washington
571902746,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",夢想家,571902746,stvn_d,1,"Miami, FL","Miami, FL",User location, Florida
143442051,I wonder if we could reduce global warming by simply asking The Donald to shut up for a while? #fullofhotair… https://t.co/VoqHqVew2P,Paul Morris,143442051,Paul_Morris_74,1,"Stowmarket, England","Stowmarket, England",User location,
271216672,@realDonaldTrump Like your tweet on global warming? Boy that was fact based. Try educating yourself before you tweet. Moron!,Paula Jones,271216672,LoveBeingNanny,1,"Pennsylvania, USA","Pennsylvania, USA",User location,Pennsylvania
53128506,Once my grandpa sent me a YouTube video of CGI diving and synchronized swimming giraffes he believed were real but… https://t.co/U0q36ho8xd,Squirrels,53128506,JMG_33,1,Under the shade of a saguaro,Under the shade of a saguaro,User location,
60480017,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,J 🍷,60480017,s0jackie,1,at peace ✨✨,at peace ✨✨,User location, Alabama
461577544,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,dani 🥀,461577544,daddynadine,1,"Milwaukee, WI","Milwaukee, WI",User location, Wisconsin
3669388282,"You know, back before global warming. https://t.co/d8muOizv3m",Evan,3669388282,HV_holsteins,1,winchester ,winchester ,User location,
102584598,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,Wes Spears-Newsome,102584598,wespearsnewsome,1,"Cary, NC","Cary, NC",User location, North Carolina
379164640,RT @Kappa_Kappa: if global warming is real then how come i can press a button on my fridge and ice comes out into my drink which is also co…,max,379164640,GhostOfOlesa,1,Germany,Germany,User location,
181494778,“We could use a little bit of that good old global warming” ~ @realDonaldTrump 🤔 https://t.co/zS9UIxsOkh,Muh'd Buhari Maiwada,181494778,Bsoft_Maewada,1,"Minnesota, USA (Aljannah ISA)","Minnesota, USA (Aljannah ISA)",User location,
8.77353E+17,"RT @cbenson67: Bands of extreme weather are actually evidence of global warming, you dumb fuck @realDonaldTrump. (I had a nice hike anyway)…",tt,8.77353E+17,26thousandEARS,1,"Brooklyn, NY","Brooklyn, NY",User location,New York
20181103,RT @askjillian: Idiot doesn’t know what global warming encompasses. It means EXTREME WEATHER on both ends of the spectrum. Hot and Cold. Om…,Tracy Xepoleas Toth,20181103,TracyXepoleas,1,"LA, SF, California","LA, SF, California",User location, California
2218602536,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Daniela,2218602536,dannielaa1417,1,"Denver, CO","Denver, CO",User location,
2924750833,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Mauro Bassi,2924750833,DrDrmaurobassi,1,"Franca, Brasil","Franca, Brasil",User location,
2904113821,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,carl butcher,2904113821,CarlCLBInsure1,1,"Knoxville, tn","Knoxville, tn",User location, Tennessee
913387242,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,jay 🐝,913387242,Iucarijo,1,gotham city,gotham city,User location,76011
7.57785E+17,@ianbremmer Rubin n Brenner just don't get it. Global warming is baloney....,Trez,7.57785E+17,TrinityAlpsLily,1,"Palo Cedro, CA","Palo Cedro, CA",User location,California
269498382,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",outlandish gambino,269498382,_EyezWideShut,1,"College Station, TX","College Station, TX",User location, Texas
925547137,RT @FMoniteau: This scientist had the best response to Trump's insane tweet on weather and global warming.\n\n#TheResistance #MAGA #Trump #Fo…,Ian St-Onge,925547137,ianstonge1,1,"Montréal, Québec, Canada","Montréal, Québec, Canada",User location,
728987425,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,anand patel,728987425,_anandpatel,1,south jersey,south jersey,User location,New Jersey
35268182,@realDonaldTrump\n\nWhy Global Warming Can Mean Harsher Winter Weather https://t.co/ge8H08dON6 via @sciam,Spanky McFarland,35268182,imJ_s_ph,1,6 outta 10,6 outta 10,User location,
1894460682,RT @fawfulfan: Claiming that there’s no global warming because it’s cold outside where you live is like claiming there’s no world hunger be…,Nameless Cynic,1894460682,NamelessCynic,1,"The Burque, NM","The Burque, NM",User location,New Mexico
1080299568,@jimjefferies Yeah thats why its called climate change ! Not global warming.. and its gonna be really cold... hmmmm,Corey Walters,1080299568,cdub0529_corey,1,"Bright, IN","Bright, IN",User location,Indiana
334930169,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,Dakota,334930169,50ShadesOfHonda,1,Michigan,Michigan,User location,Michigan
243368905,Lolololol brought up how Trump does nothing and global warming is real at Gam’s dinner because fuck stupidity,Kait Wetz,243368905,WetzGetStarted,1,Great Smoky Mountains,Great Smoky Mountains,User location, Tennessee
19785093,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,Sophie Petzal,19785093,Sonic_Screwup,1,"London, England","London, England",User location,
8.80545E+17,RT @ClimateRealists: High Profile German Climatologist Blasts Global Warming As ‘Politicogenic’ …’Clever Propaganda’ https://t.co/aVlDHfwUK…,Von Knowledge,8.80545E+17,VonKnowledge,1,United States,United States,User location,
21461854,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Tim Turner,21461854,timturner_rhs,1,"Richland, WA","Richland, WA",User location, Washington
792517244,@idbarrett That’s why it shouldn’t be called global warming. It means there will be drastic weather change,Chief Keef,792517244,KeeferThurman,1,"Ames, IA","Ames, IA",User location, Iowa
4148473152,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,mdale291@gmail.com,4148473152,mdale291,1,"South Gate, CA","South Gate, CA",User location,
8.94466E+17,"RT @nizmycuba: ""Brutally cold weather has frozen the area around Niagara Falls — and could freeze the waterfalls if the arctic blast contin…",Kat  #ISTANDWITHGENFLYNN,8.94466E+17,KatTheHammer1,1,Cali girl in a Florida World,Cali girl in a Florida World,User location,
3308732142,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Frances,3308732142,francesahen,1,"Costa Mesa, CA","Costa Mesa, CA",User location, California
2844224800,How We Know It Was Climate Change There is now ample evidence that global warming has influenced extremes  in the U… https://t.co/coewA5aRxD,Ross Virginia,2844224800,RVirginiaPolar,1,"Hanover, NH, USA","Hanover, NH, USA",User location, New Hampshire
