user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2377264158,"RT @tan123: Global warming since the Little Ice Age has absolutely been beneficial. \n\nMore warming from here would also be beneficial, but…",Andy Oz,2377264158,AndyOz2,1,"Perth, Australia","Perth, Australia",User location,
15290541,"RT @PaulEDawson: Here are the top 5.\n\n1) Price carbon emissions\n\n2) Subsidize clean energy, and end subsidies for dirty energy\n\n3) Close co…",Walter McLeod,15290541,wallemc,1,DC metro,DC metro,User location,D.C.
486767465,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",UNAPOLOGETIC AMERICAN,486767465,markl5757,1,"Oklahoma, USA","Oklahoma, USA",User location,Oklahoma
245134373,RT @TomSteyer: Read it and weep. https://t.co/YMXXWxIp8B,Rosario Alcala,245134373,rosarioalcala,1,"Austin, TX","Austin, TX",User location, Texas
1.03954E+18,"@dantoujours @Franktmcveety @BDG1961 Big storms are in decline, and forest fires are a symptom of bad forestry, not… https://t.co/1CgehPC8xw",Nick Vandergragt,1.03954E+18,NVandergragt,1,Near Killaloe Ontario when I am not in Ottawa.,Near Killaloe Ontario when I am not in Ottawa.,User location,
8.5417E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Peachy euphoria,8.5417E+17,_Squid_ink_,1,"Gaylord, MI","Gaylord, MI",User location, Michigan
749636246,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,elyse,749636246,darkkshark,1,Earth Dimension C137,Earth Dimension C137,User location,
7.671E+17,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Deplorable Lynne,7.671E+17,birdlady19492,1,"Maryland, USA","Maryland, USA",User location,Maryland
2562164642,RT @JWSpry: DRACONIAN UN CLIMATE AGENDA EXPOSED : ‘Global Warming Fears Are A Tool For Political and Economic Change...It Has Nothing To Do…,Steve I,2562164642,2k7man88,1,"California, USA","California, USA",User location,California
144662026,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Allie White 🌬,144662026,Axilena,1,Corning NY,Corning NY,User location, New York
16127841,"@CeltThulhu which, as @Hbomberguy points out in his new video, means that global warming is now a worse problem bec… https://t.co/4Mcsj6AqDp","🏳️‍🌈sarah, sapphic servant of sobek🏳️‍🌈",16127841,sarahlicity,1,"Leeds, England","Leeds, England",User location,
32632140,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Ptkidd🌟🌟🌟,32632140,copyqueen1127,1,Philly Pa,Philly Pa,User location, Pennsylvania
2287188908,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,i love dogs 🐶,2287188908,itouchyourbutt,1,"Narnia, TX","Narnia, TX",User location,
292001168,"RT @joangrande: Woke up this morning to a light snow, and was thrilled.. then quickly lamented the truths of climate change as it neither s…",gabi ⭐️,292001168,Gabicjb,1,ǝʌɐ uooɯʎǝuoɥ,ǝʌɐ uooɯʎǝuoɥ,User location,
314243234,.@MSNBC’s Chuck Todd Kept ‘Climate Deniers’ Off His Hour-Long Global Warming Special https://t.co/jcB7zYncgc LOL! #tcot #FakeNews,#ClearFlynnNow,314243234,SweetFreedom29,1,"Freedom, USA","Freedom, USA",User location,3836
356058797,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Arissa,356058797,revelisya,1,dibaaaaa 🧡,dibaaaaa 🧡,User location,
329419162,RT @_ScotchBonnet: People a cuss bout the plastic ban like global warming nuh real,Anna 💗🔥,329419162,RandxmPandaa,1,Wakanda ,Wakanda ,User location,
17838484,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",WhineNot 🚫,17838484,WhineNot,1,Formerly S FL🇺🇸now ON CA🇨🇦,Formerly S FL🇺🇸now ON CA🇨🇦,User location,
1.05996E+18,@lizardhunter22 Add to it cosmic ray. I've read that this is why the Sun is important and possibly why cabal wants… https://t.co/OnDXvIKMKe,where is van goghs ear⭐️⭐️⭐️,1.05996E+18,IsGoghs,1,https://8ch.net/patriotsfight/res/62.html#373,https://8ch.net/patriotsfight/res/62.html#373,User location,
1609643330,@PaulChauvet @JackHawkPSU @alaynatreene @chucktodd @MeetThePress Moving the goal post? You can't be serious. That's… https://t.co/z4IWBzaut2,northclickboy,1609643330,chadwhitfield5,1,sturgis mich,sturgis mich,User location,49091
2411301836,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,lilli,2411301836,LillianHillian,1,gemini,gemini,User location, California
3089564002,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,ʟᴀʀɪ,3089564002,larixramirez,1,Floresta,Floresta,User location,
140281533,"RT @dianaaitchison: Three decades after a top climate scientist warned Congress of the dangers of global warming, greenhouse gas emissions…",Common Conversation,140281533,dianaaitchison,1,"Midwest, USA","Midwest, USA",User location, Wyoming
7.22971E+17,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Cathy ski,7.22971E+17,MtRushmore2016,2,United States,United States,User location,
286922738,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,❌Pedro R Gonzalez The Nationalist❌,286922738,stoyeneso,1,"Plano, TX","Plano, TX",User location, Texas
7.88911E+17,RT @55true4u: Anderson Cooper explains Global Warming... https://t.co/0etmdIpHqt,✨⭐️Trump/Kennedy ⭐️✨,7.88911E+17,realproudmom2,1,USA,USA,User location,
811229558,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,M E L W 🌻🌻D,811229558,melwood_,1,Nikolas 💛,Nikolas 💛,User location,
2632994499,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Sofie Rodriguez,2632994499,SofSoDope,1,w/ Messi ,w/ Messi ,User location,
305979692,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,"🇬🇧🔱Renton🐸""Pablo""⭐⭐⭐StandWithFlynn✝️🔫🥓🐻☺️",305979692,rentonMagaUK,1,United Kingdom,United Kingdom,User location,
9.91754E+17,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,karen kim⭐️⭐️⭐️🇺🇸🇺🇸🇺🇸,9.91754E+17,karenre83431645,1,"California, USA","California, USA",User location,California
487812528,"RT @Britnatureguide: Extreme weather, mass extinctions, global warming, single-use plastic & habitat destruction. Not a good way to usher i…",Little Green Space 🐝,487812528,LGSpace,1,"Peak District, UK","Peak District, UK",User location,
878018816,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Shaun Royle,878018816,SolidAAr,1,Zulu nation.,Zulu nation.,User location,
24158908,housemate thinks the answer to global warming lies with private citizens paying more for low quality products that… https://t.co/d7NAIY8bJK,Jade🌈Be gay. Do crimes.,24158908,socialdegener8,1,"Melbourne, Australia","Melbourne, Australia",User location,
341265854,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,b,341265854,brookebakerr_,1,"Miami, FL","Miami, FL",User location, Florida
2646595045,RT @N0stradumass: You might be a dumbass and a paid govt #taxscam shill if you believe that man made global warming is settled science...…,IRNH3D,2646595045,IRNH3D,1,Boise Idaho,Boise Idaho,User location,Idaho
499375218,"RT @JWSpry: WE WERE PROMISED:\n• More cyclones, not fewer \n• Less snow, not more\n• More #ExtremeWeather, not less\n• Fewer crops, not record…",Andrew Turek,499375218,TurekAndrew,1,Adelaide South Australia,Adelaide South Australia,User location,
24928686,@DropoutVision I have to argue this one because if you really think meat & the industry isn’t affecting global warm… https://t.co/tNt2oZTeDx,ṡɢԀȗɞẓ,24928686,psykodelikhaze,1,ColoRADo 🏔,ColoRADo 🏔,User location,Colorado
3300704317,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,DonD,3300704317,oldmarine65,1,"Nevada, USA","Nevada, USA",User location,Nevada
34993057,"RT @LindaPossakka: Sorry Global Warming Alarmists, The Earth Is Cooling via @forbes https://t.co/41RcTrfzfl",JustMePammy,34993057,JustMePammy,1,America ,America ,User location,
260041830,RT @_Oliver_Yates: To protect a species I will threaten with my coal mine I will create a conservation area on land where another coal mine…,Brad Hooper,260041830,bradhooperarch,1,Australia,Australia,User location,
8.25362E+17,RT @T_S_P_O_O_K_Y: Global warming is a fiction - the facts speak for themselves -Why all you've been told about these polar bears could be…,Randy,8.25362E+17,MuskieRuskie,1,Blue Northeast United States,Blue Northeast United States,User location, Oregon
4509862400,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",POWERLIFT555,4509862400,Kegan545,1,United States,United States,User location,
2347386943,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,an adult,2347386943,plsbeatmeup,1,"Dayton, OH","Dayton, OH",User location, Ohio
1682405690,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,jo Ⓥ,1682405690,jordanduncan_,1,texas,texas,User location,Texas
2750182876,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,{                  },2750182876,5SOSnuggeter,1,dog paradise,dog paradise,User location,
7.87116E+17,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,keepwinning,7.87116E+17,DeplorableCynth,1,Atlanta GA,Atlanta GA,User location, Georgia
2914240534,@lundwall @Esheapok @tusenton @cecwisen @MariaGuntherA @academish Finns minst två relevanta svar du inte har kommen… https://t.co/PkXeqRKpbd,Martin Vesterlund,2914240534,npcOtyg,1,Sverige,Sverige,User location,
499871659,RT @ThomasPKennedy3: MSNBC’s Chuck Todd Kept ‘Climate Deniers’ Off His Hour-Long Global Warming Special https://t.co/Cq7Qixyxfh via @dailyc…,Bear Regan ⭐️⭐️⭐️,499871659,BearRegan,2,United States,United States,User location,
8.35495E+17,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",James Tesmer,8.35495E+17,james_tesmer,1,DC,DC,User location,D.C.
18716024,"RT @neilrkaye: Looking at the patterns it is possible to see global warming emerge.\nUp to 1920, warm and cold seem randomly distributed. Be…",Stefan Runfeldt,18716024,stefanrunfeldt,1,"Stockholm, Sweden","Stockholm, Sweden",User location,
1.00661E+18,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,elev8,1.00661E+18,EL_EV8,2,313,313,User location,
2288930221,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,HOpE✨🦋,2288930221,HopeWalpole,1,"Eugene, OR","Eugene, OR",User location, Oregon
9.43133E+17,RT @FxEpic: .@chucktodd\nIt is ALWAYS the FILTHY rich Bloombergs and Gores that want Global Warming Hysteria. Ask the folks struggling to pu…,Lee Morse ⏳,9.43133E+17,12gourmetfoodie,1,"Atlanta, GA","Atlanta, GA",User location, Georgia
3273521773,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,rosie,3273521773,sommerosee,1,"shoreline, wa","shoreline, wa",User location, Washington
2512208309,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,grace,2512208309,Itssgrace__,1,Japan,Japan,User location,
31126589,Day 363 and it’s barmy here again in Glasgow. Can’t believe I’m wearing shorts and t-shirt on 30th December. Who sa… https://t.co/sjS2kdQAsp,Gerry Carstairs,31126589,gezzabear,1,"Glasgow, Scotland","Glasgow, Scotland",User location,
7.60854E+17,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",LetFreedomRing ⭐️⭐️⭐️🚂💨💨,7.60854E+17,MariaMe42546452,1,United States,United States,User location,
7.69932E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Your dad,7.69932E+17,ForeverSchleep,1,"Pennsylvania, USA","Pennsylvania, USA",User location,Pennsylvania
2832014197,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",SPACE FORCE ☄️🌈Lianne LeBlanc,2832014197,LeblancLianne,1,"Richardson, TX","Richardson, TX",User location, Texas
24961695,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?",❌MAD CAREW❌,24961695,TheMadCarew,1,crazy Florida,crazy Florida,User location,Florida
7.97892E+17,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Arthur South,7.97892E+17,SouthArthur,1,"Southern RED CA,  High Desert","Southern RED CA,  High Desert",User location,
187712274,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Jehovah's Litness,187712274,KaylaDTD,1,Califournia ,Califournia ,User location,
2462803889,RT @SophiaMeshal: Global warming is real and it's scary.,Nick Torrez,2462803889,nickt_orrez,1,Abu Dhabi,Abu Dhabi,User location,
4242534989,"RT @perfectsliders: WHat is it really called now, Global Warming or Climate Change?","Hardwick, P",4242534989,HardUSMC,1,"Indiana, USA","Indiana, USA",User location,Indiana
355281733,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Jerome -4° Clark,355281733,Polerbar,1,"Clarkston, Wa.","Clarkston, Wa.",User location, Washington
3958240768,MSNBC’s Chuck Todd Kept ‘Climate Deniers’ Off His Hour-Long Global Warming Special https://t.co/Cq7Qixyxfh via @dailycaller,Thomas P Kennedy III 🇺🇸,3958240768,ThomasPKennedy3,1,Upstate NY,Upstate NY,User location,New York
531177374,"RT @LindaPossakka: Sorry Global Warming Alarmists, The Earth Is Cooling via @forbes https://t.co/41RcTrfzfl",Mr .Wayne Venables,531177374,waynes21,1,Spencerville on,Spencerville on,User location,
422072157,@TraonachNua @Tullyherron It’s global warming. \nWe’re all going to fucking die. \nFirst the frost fairs went \nThen e… https://t.co/C9YDrqM1SH,Christine Best,422072157,tinajaneb33,1,"Belfast, N Ireland","Belfast, N Ireland",User location,
3158416254,"“gotta tell ya, i predicted global warming” I HATE BEE MOVIE?",💫COSMO💫,3158416254,iamflexing,1,your mans butt’hole,your mans butt’hole,User location,
4839433331,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Sleepin w/1 Eye Open,4839433331,wornduglsgraves,1,Northern Virginia,Northern Virginia,User location,Virgina
2740770925,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,KAITLYN✨,2740770925,lesbiprincess_,1,LV ,LV ,User location,
42530187,RT @earthguardianz: 'Climate grief': The growing emotional toll of climate change\nExtreme weather and dire climate reports are intensifying…,Lady Twitching Tail,42530187,darlingcat,1,Australia,Australia,User location,
8.99337E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,AN ARIE$,8.99337E+17,summoningsx,1,yay area,yay area,User location,
1969638668,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,rae of sunshine,1969638668,thatssoraae,1,Htx ,Htx ,User location,
81859756,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,SandySueWho ⭐⭐⭐,81859756,realSandySueWho,1,United States 🇺🇸 I stand with Trump!,United States 🇺🇸 I stand with Trump!,User location,
950047842,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,David E. Lentz,950047842,Hasexce44,1,"Georgia, USA","Georgia, USA",User location,Georgia
504150099,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,v-dub,504150099,valarie_webb,1,insta: valarie.webb,insta: valarie.webb,User location,
2950413187,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Kel,2950413187,kelzzzz___,1,"Rancho Cordova, CA","Rancho Cordova, CA",User location, California
8.77053E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,ravilonely 🦖,8.77053E+17,elizavaldezzz,1,marana,marana,User location,
1473429768,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,jane,1473429768,classysoju,1,nyc // seoul // las vegas ,nyc // seoul // las vegas ,User location,
579489710,RT @Josephs11131689: Al Gore Made Nearly $200 Million from the Global Warming Scam — Likely to Become the World's First 'Carbon Billionaire…,rightonQ,579489710,662dawg,1,#MAGA ,#MAGA ,User location,
9.73571E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,thea,9.73571E+17,mad_babes,1,Fuck knows ,Fuck knows ,User location,
1.00636E+18,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Jai Henry⭐⭐⭐,1.00636E+18,JaiHenry4,1,"Tampa, FL","Tampa, FL",User location, Florida
330476024,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Judy Chase  #Bama,330476024,Diane1hDiane,1,USA,USA,User location,
4915492383,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,🌻k,4915492383,ladyrvt,1,Mexico,Mexico,User location,
1382627982,"RT @SuzanneYork: Going Nowhere Fast on Climate, Year After Year  https://t.co/LBlK2zVzAB",Norman Buffong,1382627982,NormanBuffong,1,"Niagara Region, Canada","Niagara Region, Canada",User location,
15964729,RT @NRDC_AF: Deleting the facts about #climatechange makes them easier for the Trump Administration to ignore. We see you @DOT.  https://t.…,llanes,15964729,tllanes,1,United States,United States,User location,
8.33838E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,u.r. mom,8.33838E+17,sicksbeets,1,"Arizona, USA","Arizona, USA",User location,Arizona
8.25469E+17,RT @TomSteyer: Read it and weep. https://t.co/YMXXWxIp8B,Granny Squawks🗣,8.25469E+17,everyhumanknows,1,California,California,User location,California
7.51011E+17,RT @ScienceNews: Climate attribution studies and new data on global warming targets put climate change in the spotlight this year. #SNTop10…,Marie,7.51011E+17,Marie55157075,1,"Penn Wynne, PA","Penn Wynne, PA",User location,Pennsylvania
2835314911,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,melly,2835314911,mela_niiee,1,"Los Angeles, CA","Los Angeles, CA",User location, California
1490724762,"@MeetThePress @DrKateMarvel Mother earth has become ""Mommy Dearest"" and global warming is real.",Bo Hennessy,1490724762,BoHennessy1,1,Atlanta (Buckhead),Atlanta (Buckhead),User location,Georgia
409288823,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Bella Hamilton,409288823,bellaaahamilton,1,London,London,User location,
635639298,@ScottAdamsSays Ridiculous.\n1- Climatologists claimed to conect global warming to CO2 emissions.\n2- Climatologists… https://t.co/9Lp7uw6w0O,💥heymikey80💥,635639298,heymikey80,1,the crater of liberty,the crater of liberty,User location,23805
1730585846,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,Gabs 🥰🎄,1730585846,fobismine,1,"California, USA","California, USA",User location,California
40722207,@TIME Global warming strikes again,Mikeyleebs,40722207,mikeyleebs,1,CA,CA,User location,
7.13478E+17,"RT @JaggerMickOZ: Global Warming \n\nCause and Effect\n\nThe evidence, based on empirical data:\n\nCO2 does not drive temperature\n\nCO2 does not d…",Deplorable Russ🇺🇸,7.13478E+17,RussJensen5,1,"California, USA","California, USA",User location,California
8.88332E+17,"They are, indeed. If de-carbonization is the only way to mitigate global warming, we have no choice to do it.\nJerry… https://t.co/zN8PF5zHAu","ISHIGAMI, Shunichiro",8.88332E+17,Ishi_Shune,1,"Saitama, Japan","Saitama, Japan",User location,
2990694105,RT @unscriptedmike: So Dems will soon control the House.\n\nThey’ll push socialism in the most successful capitalist country in history.\n\nThe…,Janice Whitmire    ⭐️⭐️⭐️,2990694105,janicewhitmire,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
8.02332E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,𝔎𝔞𝔦𝔱𝔩𝔶𝔫 ℨ𝔲𝔫𝔦𝔤𝔞 Ⓥ 🕊,8.02332E+17,saladdavs,1,"Austin, TX","Austin, TX",User location, Texas
7.22301E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,julienne,7.22301E+17,cubankink,1,mercury,mercury,User location, Nevada
216126606,Nice GIF  Alison. 2018 was the shortest year on record due to global warming. 🤪 https://t.co/WkivErIgkl,Edwinsson,216126606,Edwinsson,1,Australia,Australia,User location,
38025757,MSNBC’s Chuck Todd Kept ‘Climate Deniers’ Off His Hour-Long Global Warming Special: … how to inject talk of global warming… @environmentguru,Environment Guru,38025757,environmentguru,1,"San Francisco, Ca","San Francisco, Ca",User location,California
350625656,"RT @elonmusk: Love that people are buying a Tesla for the product itself, even if they don’t believe in climate change. \n\nNot everyone can…",Manu,350625656,bedoya_manu,1,"Córdoba, Argentina","Córdoba, Argentina",User location,
1.0505E+18,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,ariel k 🦋🌈,1.0505E+18,neptune_leo,1,the goondocks • she/her ,the goondocks • she/her ,User location,
838766654,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,First Last and Middle Chance,838766654,WyzardKelly,1,He/Him,He/Him,User location,
1852903885,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,🍌,1852903885,hannburns,1,"Tempe, AZ","Tempe, AZ",User location, Arizona
7.65272E+17,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,eskmo,7.65272E+17,Eskmo12,1,"London, England","London, England",User location,
1.0121E+18,Global warming is a myth. It's all about enslaving you through taxation. I don't buy it and they shouldn't be tryin… https://t.co/TcwgRekByJ,Agrk1,1.0121E+18,MMihalitsas,1,New York,New York,User location, New York
2553264655,RT @ewoutjellema: 4 REASONS TO GO VEGAN:\n\n1. Meat is worse for global warming than cars.\n\n2. Going 1 year without beef saves 3432 trees.\n\n3…,jon,2553264655,Lifeasjon_,1,210/915,210/915,User location,81650
